,filepath,label
16507,../Data/preprocessed\dog - dachshund\BREED-Hero-Mobile_0131_dachshund_smooth_standard_jpg.rf.0281dd74f5180b9f4964685b57a0b8a6.jpg,dog - dachshund
16508,../Data/preprocessed\dog - dachshund\BREED-Hero-Mobile_0131_dachshund_smooth_standard_jpg.rf.04fef3c73e93b6b1cf865255a6184023.jpg,dog - dachshund
16509,../Data/preprocessed\dog - dachshund\BREED-Hero-Mobile_0131_dachshund_smooth_standard_jpg.rf.13dec72584081baf29a88aa6a423ba56.jpg,dog - dachshund
16510,../Data/preprocessed\dog - dachshund\BREED-Hero-Mobile_0131_dachshund_smooth_standard_jpg.rf.226830821e31a9ea92d0daa1a823b388.jpg,dog - dachshund
16511,../Data/preprocessed\dog - dachshund\BREED-Hero-Mobile_0131_dachshund_smooth_standard_jpg.rf.531c58e1be611098a476d9ecfe760859.jpg,dog - dachshund
16512,../Data/preprocessed\dog - dachshund\BREED-Hero-Mobile_0131_dachshund_smooth_standard_jpg.rf.6193f74ddc57842ec84c76548d69f35a.jpg,dog - dachshund
16513,../Data/preprocessed\dog - dachshund\BREED-Hero-Mobile_0131_dachshund_smooth_standard_jpg.rf.8927600ab5586690a79bee56e4eff5f8.jpg,dog - dachshund
16514,../Data/preprocessed\dog - dachshund\BREED-Hero-Mobile_0131_dachshund_smooth_standard_jpg.rf.bb454b04e30c014128dc1f59adc369a6.jpg,dog - dachshund
16515,../Data/preprocessed\dog - dachshund\BREED-Hero-Mobile_0131_dachshund_smooth_standard_jpg.rf.f42e4a6010e985dd97eab4806bd2461c.jpg,dog - dachshund
16516,../Data/preprocessed\dog - dachshund\Dachshund-1-1024x576_png_jpg.rf.0cc26889f45fb7ed24395bdc20f1c770.jpg,dog - dachshund
16517,../Data/preprocessed\dog - dachshund\Dachshund-1-1024x576_png_jpg.rf.14a7a5eae16dc25c535a4e39dc2d4999.jpg,dog - dachshund
16518,../Data/preprocessed\dog - dachshund\Dachshund-1-1024x576_png_jpg.rf.75cbf0dd3715f38a7e6cb1dbf4a62d95.jpg,dog - dachshund
16519,../Data/preprocessed\dog - dachshund\Dachshund-1-1024x576_png_jpg.rf.7d19731435d0f6b6734674cf97b422a9.jpg,dog - dachshund
16520,../Data/preprocessed\dog - dachshund\Dachshund-1-1024x576_png_jpg.rf.830bd86920898e5bede6a70885349936.jpg,dog - dachshund
16521,../Data/preprocessed\dog - dachshund\Dachshund-1-1024x576_png_jpg.rf.d2e83fe143b187bfbc813e9901197937.jpg,dog - dachshund
16522,../Data/preprocessed\dog - dachshund\Dachshund-1-1024x576_png_jpg.rf.d513e551f22c8d6373cdbccc406059bf.jpg,dog - dachshund
16523,../Data/preprocessed\dog - dachshund\Dachshund-1-1024x576_png_jpg.rf.fcd7bb74cb6fe7a480eed0cd818b74ac.jpg,dog - dachshund
16524,../Data/preprocessed\dog - dachshund\Dachshund-1-1024x576_png_jpg.rf.feb9555fe2b51f1b75922180a1cbed2b.jpg,dog - dachshund
16525,../Data/preprocessed\dog - dachshund\Dachshund-Lose-Weight-Featured_jpg.rf.09622436d15e8098a2fa5c74ec73b6d8.jpg,dog - dachshund
16526,../Data/preprocessed\dog - dachshund\Dachshund-Lose-Weight-Featured_jpg.rf.11f9df58635cb185f4d27a299ca6cf75.jpg,dog - dachshund
16527,../Data/preprocessed\dog - dachshund\Dachshund-Lose-Weight-Featured_jpg.rf.3d9ca3f59cd1e0672d845ff4113f4e01.jpg,dog - dachshund
16528,../Data/preprocessed\dog - dachshund\Dachshund-Lose-Weight-Featured_jpg.rf.be8a35c1bf63e81d06fe7b35a745e218.jpg,dog - dachshund
16529,../Data/preprocessed\dog - dachshund\Dachshund-Lose-Weight-Featured_jpg.rf.c1facb31f29998d0b3f2e4690c3d8d41.jpg,dog - dachshund
16530,../Data/preprocessed\dog - dachshund\Dachshund-Lose-Weight-Featured_jpg.rf.d0fbcff9f6fce48e480f3465c9952a90.jpg,dog - dachshund
16531,../Data/preprocessed\dog - dachshund\Dachshund-Miniature-Smooth-Haired_jpg.rf.4e6c015ccca3548c71fc515100c90d6e.jpg,dog - dachshund
16532,../Data/preprocessed\dog - dachshund\Dachshund-Miniature-Smooth-Haired_jpg.rf.a2af5dd9a0c638aabf315fb5cc7eeeb8.jpg,dog - dachshund
16533,../Data/preprocessed\dog - dachshund\Dachshund-Miniature-Smooth-Haired_jpg.rf.c026ee7dd386900b250b53a72355528f.jpg,dog - dachshund
16534,../Data/preprocessed\dog - dachshund\GettyImages-839279536-313d30c290584bc0a207bc6243263bd4_jpg.rf.04fadc5c5452bb262a19baa6ccfa60e8.jpg,dog - dachshund
16535,../Data/preprocessed\dog - dachshund\GettyImages-839279536-313d30c290584bc0a207bc6243263bd4_jpg.rf.189cac9aa0e8b5bea8b6994023c04cb8.jpg,dog - dachshund
16536,../Data/preprocessed\dog - dachshund\GettyImages-839279536-313d30c290584bc0a207bc6243263bd4_jpg.rf.2fdf7a8db08e1fd17f7c1a4d6fa847c1.jpg,dog - dachshund
16537,../Data/preprocessed\dog - dachshund\GettyImages-839279536-313d30c290584bc0a207bc6243263bd4_jpg.rf.63bdc7966231ed42a7588258398a5fc3.jpg,dog - dachshund
16538,../Data/preprocessed\dog - dachshund\GettyImages-839279536-313d30c290584bc0a207bc6243263bd4_jpg.rf.871f736b70644123a42916924d99c3e9.jpg,dog - dachshund
16539,../Data/preprocessed\dog - dachshund\GettyImages-839279536-313d30c290584bc0a207bc6243263bd4_jpg.rf.e8b3d27039337c11a67547e95610e41c.jpg,dog - dachshund
16540,../Data/preprocessed\dog - dachshund\Longhaired-Dachshund-standing-outdoors_jpg.rf.3c8b9bdffef9f163fd38932a851b0f8e.jpg,dog - dachshund
16541,../Data/preprocessed\dog - dachshund\Longhaired-Dachshund-standing-outdoors_jpg.rf.44b7f4db0197fd5dbff15e289cc893fe.jpg,dog - dachshund
16542,../Data/preprocessed\dog - dachshund\Longhaired-Dachshund-standing-outdoors_jpg.rf.aa83d758f53eae98f4bc94213316b1b5.jpg,dog - dachshund
16543,../Data/preprocessed\dog - dachshund\Short-haired-Dachshund_jpg.rf.264ec5a3a54a0614159ab9b2bfbe00c3.jpg,dog - dachshund
16544,../Data/preprocessed\dog - dachshund\Short-haired-Dachshund_jpg.rf.d93bf4e88813606f9c2d921b335c6ffe.jpg,dog - dachshund
16545,../Data/preprocessed\dog - dachshund\Short-haired-Dachshund_jpg.rf.ff7a58ec5d33d87ec8a9903eba5d092a.jpg,dog - dachshund
16546,../Data/preprocessed\dog - dachshund\dachshund-1153057966_jpg.rf.1561c7bc269bc7c19b0941b8cba00fb2.jpg,dog - dachshund
16547,../Data/preprocessed\dog - dachshund\dachshund-1153057966_jpg.rf.caab72e7d528d593a6ec739ccc3174ac.jpg,dog - dachshund
16548,../Data/preprocessed\dog - dachshund\dachshund-1153057966_jpg.rf.dc1003cf5154270ed5f7a578b2fc6e84.jpg,dog - dachshund
16549,../Data/preprocessed\dog - dachshund\dachshund-coat-hair_jpg.rf.83eb4c6144ceb1a9f2ecc9fe4abe73cb.jpg,dog - dachshund
16550,../Data/preprocessed\dog - dachshund\dachshund-coat-hair_jpg.rf.84006ac609cc4ae12a0983b88cb0f8ef.jpg,dog - dachshund
16551,../Data/preprocessed\dog - dachshund\dachshund-coat-hair_jpg.rf.91adb866be0cd08779854c4a7dba5b74.jpg,dog - dachshund
16552,../Data/preprocessed\dog - dachshund\dachshund-coat-hair_jpg.rf.a0e68b6be35e3994e401cf5f7a7494d1.jpg,dog - dachshund
16553,../Data/preprocessed\dog - dachshund\dachshund-coat-hair_jpg.rf.a4b9c5a02f2a8f204efc51d8294918cc.jpg,dog - dachshund
16554,../Data/preprocessed\dog - dachshund\dachshund-coat-hair_jpg.rf.fc16676a007408320212cbd92ec5c02d.jpg,dog - dachshund
16555,../Data/preprocessed\dog - dachshund\dachshund-dog_jpg.rf.10711ccdea360c66fab5806181f26384.jpg,dog - dachshund
16556,../Data/preprocessed\dog - dachshund\dachshund-dog_jpg.rf.1e62edd699b33978a1ceb8779a8131d5.jpg,dog - dachshund
16557,../Data/preprocessed\dog - dachshund\dachshund-dog_jpg.rf.1f9137e88f35378b1f5aab24fe288a7d.jpg,dog - dachshund
16558,../Data/preprocessed\dog - dachshund\dachshund-dog_jpg.rf.6dedad403a35dab6566cca52b67dfcaa.jpg,dog - dachshund
16559,../Data/preprocessed\dog - dachshund\dachshund-dog_jpg.rf.842034d1c52f3716690ddde2945de935.jpg,dog - dachshund
16560,../Data/preprocessed\dog - dachshund\dachshund-dog_jpg.rf.8c054c5bfbfe404ae7016399432b0de9.jpg,dog - dachshund
16561,../Data/preprocessed\dog - dachshund\dachshund-dog_jpg.rf.932db89ec520cfce89edd0abfeb59acf.jpg,dog - dachshund
16562,../Data/preprocessed\dog - dachshund\dachshund-dog_jpg.rf.94a6e82668ace2e92cb4cbf7c9930165.jpg,dog - dachshund
16563,../Data/preprocessed\dog - dachshund\dachshund-dog_jpg.rf.b6c94676332409671482ff5aab198f9f.jpg,dog - dachshund
16564,../Data/preprocessed\dog - dachshund\dachshund-guide_jpg.rf.0c56f3d2220cd00059175df95e37eb16.jpg,dog - dachshund
16565,../Data/preprocessed\dog - dachshund\dachshund-guide_jpg.rf.5ec84a4e93087f7ffcc621989485321f.jpg,dog - dachshund
16566,../Data/preprocessed\dog - dachshund\dachshund-guide_jpg.rf.9e10f8242a1d378522514ecf4fa41a2b.jpg,dog - dachshund
16567,../Data/preprocessed\dog - dachshund\dapple_dachshund_1000x_jpg.rf.043d583c3ddbb2ba9a868992e441cb3e.jpg,dog - dachshund
16568,../Data/preprocessed\dog - dachshund\dapple_dachshund_1000x_jpg.rf.456e6e053eb57d25575479e2c292fa10.jpg,dog - dachshund
16569,../Data/preprocessed\dog - dachshund\dapple_dachshund_1000x_jpg.rf.a65eb007873dacba35f919e3de708719.jpg,dog - dachshund
16570,../Data/preprocessed\dog - dachshund\emotionheader4893957_jpeg_jpg.rf.1987c9e6b898c7cea280299b289d600f.jpg,dog - dachshund
16571,../Data/preprocessed\dog - dachshund\emotionheader4893957_jpeg_jpg.rf.3b06dab5ac8439c994b09bc221d5b9ea.jpg,dog - dachshund
16572,../Data/preprocessed\dog - dachshund\emotionheader4893957_jpeg_jpg.rf.68ea6f28eafb014f2cf1aad061a28d99.jpg,dog - dachshund
16573,../Data/preprocessed\dog - dachshund\emotionheader4893957_jpeg_jpg.rf.78310bcb7192d6a8c816ed98d64df331.jpg,dog - dachshund
16574,../Data/preprocessed\dog - dachshund\emotionheader4893957_jpeg_jpg.rf.9162116f9d94c56c4d29b76fea169a7e.jpg,dog - dachshund
16575,../Data/preprocessed\dog - dachshund\emotionheader4893957_jpeg_jpg.rf.92576f63581137b6ec234144fc18b5bb.jpg,dog - dachshund
16576,../Data/preprocessed\dog - dachshund\emotionheader4893957_jpeg_jpg.rf.9e25ee279ffc095caec007f4569df8b8.jpg,dog - dachshund
16577,../Data/preprocessed\dog - dachshund\emotionheader4893957_jpeg_jpg.rf.a24a9109c8fa261169b25042e4bbf2cf.jpg,dog - dachshund
16578,../Data/preprocessed\dog - dachshund\emotionheader4893957_jpeg_jpg.rf.dbc8d892363fad0b5fb361796c4f8f77.jpg,dog - dachshund
16579,../Data/preprocessed\dog - dachshund\miniature-dachshund-black-tan_jpg.rf.10402b6bce3f7cbdc0a5ca99180712ab.jpg,dog - dachshund
16580,../Data/preprocessed\dog - dachshund\miniature-dachshund-black-tan_jpg.rf.27082556291f58ff14897ebaebf5b23b.jpg,dog - dachshund
16581,../Data/preprocessed\dog - dachshund\miniature-dachshund-black-tan_jpg.rf.79aeca7e748e43b3bddaed61a06aec79.jpg,dog - dachshund
16582,../Data/preprocessed\dog - dachshund\miniature-dachshund-black-tan_jpg.rf.7fa4478cd4f932c44a558bf3816679ac.jpg,dog - dachshund
16583,../Data/preprocessed\dog - dachshund\miniature-dachshund-black-tan_jpg.rf.98ac9a0c2222ff5b763824a753ab9875.jpg,dog - dachshund
16584,../Data/preprocessed\dog - dachshund\miniature-dachshund-black-tan_jpg.rf.ebe8587b61094986da08047b80673eb9.jpg,dog - dachshund
16585,../Data/preprocessed\dog - dachshund\photo_2020-10-30_10-53-34_jpg.rf.29c9990a41a96c3f43e824bbd6783cae.jpg,dog - dachshund
16586,../Data/preprocessed\dog - dachshund\photo_2020-10-30_10-53-34_jpg.rf.5b81fae3ecbf619e0412764f06307632.jpg,dog - dachshund
16587,../Data/preprocessed\dog - dachshund\photo_2020-10-30_10-53-34_jpg.rf.c36def62985a50839571159463884aca.jpg,dog - dachshund
16588,../Data/preprocessed\dog - dachshund\rffw4fbv-720_jpg.rf.001b8c7eee7f47981bc66248af30a9ea.jpg,dog - dachshund
16589,../Data/preprocessed\dog - dachshund\rffw4fbv-720_jpg.rf.07f1c8dcd24b5671735c8bceac5dfe58.jpg,dog - dachshund
16590,../Data/preprocessed\dog - dachshund\rffw4fbv-720_jpg.rf.25022ea5f121b64b24364045dc358415.jpg,dog - dachshund
16591,../Data/preprocessed\dog - dachshund\rffw4fbv-720_jpg.rf.86b95ae0bb0df9720e4ea094fd91cb57.jpg,dog - dachshund
16592,../Data/preprocessed\dog - dachshund\rffw4fbv-720_jpg.rf.a89f2d33a93af0db88205aae3639ac2a.jpg,dog - dachshund
16593,../Data/preprocessed\dog - dachshund\rffw4fbv-720_jpg.rf.d946b669cdd6afbd208b86a414c28098.jpg,dog - dachshund
16594,../Data/preprocessed\dog - dalmatian\01_jpg.rf.21b2ded6277026269e7e63c2fd52470d.jpg,dog - dalmatian
16595,../Data/preprocessed\dog - dalmatian\01_jpg.rf.eed79fa659ada2a9f171de0f6694ae22.jpg,dog - dalmatian
16596,../Data/preprocessed\dog - dalmatian\01_jpg.rf.f9be258a5bf7d82582cb21803917c05c.jpg,dog - dalmatian
16597,../Data/preprocessed\dog - dalmatian\02_jpg.rf.0806b5b6c05f734a34e17a2eb95b761b.jpg,dog - dalmatian
16598,../Data/preprocessed\dog - dalmatian\02_jpg.rf.33348ae742da4f7be8e81757a365e290.jpg,dog - dalmatian
16599,../Data/preprocessed\dog - dalmatian\02_jpg.rf.425a903e8f41e5ab874c9ca5e72639fd.jpg,dog - dalmatian
16600,../Data/preprocessed\dog - dalmatian\02_jpg.rf.a2f6ceb983279f5e18b692e3876dd526.jpg,dog - dalmatian
16601,../Data/preprocessed\dog - dalmatian\02_jpg.rf.e22e878e96bff45ccd4223f94cb8d3ab.jpg,dog - dalmatian
16602,../Data/preprocessed\dog - dalmatian\02_jpg.rf.fbcc70213f64b365809dc3854bd1527d.jpg,dog - dalmatian
16603,../Data/preprocessed\dog - dalmatian\03_jpg.rf.024bcf4189887036f0929598b823aaed.jpg,dog - dalmatian
16604,../Data/preprocessed\dog - dalmatian\03_jpg.rf.208903ceef288a55fdd49035f0e996b4.jpg,dog - dalmatian
16605,../Data/preprocessed\dog - dalmatian\03_jpg.rf.2618a10c5b6e86316e5fd1ce50cb75b7.jpg,dog - dalmatian
16606,../Data/preprocessed\dog - dalmatian\03_jpg.rf.415f6bbaca4c2275201f47016d4a7874.jpg,dog - dalmatian
16607,../Data/preprocessed\dog - dalmatian\03_jpg.rf.6bdb3ad97bda1b65ac306855ffc6cb0a.jpg,dog - dalmatian
16608,../Data/preprocessed\dog - dalmatian\03_jpg.rf.87224f64c3373090327bc24ea247a19d.jpg,dog - dalmatian
16609,../Data/preprocessed\dog - dalmatian\04_jpg.rf.563c5ebf4ac334e95ed82d2a07d20e64.jpg,dog - dalmatian
16610,../Data/preprocessed\dog - dalmatian\04_jpg.rf.bab9d1337c4200e020bbac3a526aaa7a.jpg,dog - dalmatian
16611,../Data/preprocessed\dog - dalmatian\04_jpg.rf.d9a8d30ed1457877d54c56c862b561ec.jpg,dog - dalmatian
16612,../Data/preprocessed\dog - dalmatian\05_jpg.rf.0b2fa8015b749d599443082e3680542d.jpg,dog - dalmatian
16613,../Data/preprocessed\dog - dalmatian\05_jpg.rf.23e76b2c421ae09cf35fb25ce0e8040f.jpg,dog - dalmatian
16614,../Data/preprocessed\dog - dalmatian\05_jpg.rf.4454314ef709d033808f317b0b172752.jpg,dog - dalmatian
16615,../Data/preprocessed\dog - dalmatian\05_jpg.rf.95b57b200e77c84f76be57da18ef52a8.jpg,dog - dalmatian
16616,../Data/preprocessed\dog - dalmatian\05_jpg.rf.960f0d3bd985a0bebcdb68abcd10286a.jpg,dog - dalmatian
16617,../Data/preprocessed\dog - dalmatian\05_jpg.rf.db2a016e2271f5c18280ed523a3f0923.jpg,dog - dalmatian
16618,../Data/preprocessed\dog - dalmatian\06_jpg.rf.22b42dfd80ecfb6856a2906a79f4d8ae.jpg,dog - dalmatian
16619,../Data/preprocessed\dog - dalmatian\06_jpg.rf.c2d9397d787ab79059e589673fdd56a5.jpg,dog - dalmatian
16620,../Data/preprocessed\dog - dalmatian\06_jpg.rf.c364fb42660a8e75a7b9eeede1f26f23.jpg,dog - dalmatian
16621,../Data/preprocessed\dog - dalmatian\07_jpg.rf.0687a65d113759551a13d973c9c940f3.jpg,dog - dalmatian
16622,../Data/preprocessed\dog - dalmatian\07_jpg.rf.7b8394f6ecd30212a68ad65fe743def1.jpg,dog - dalmatian
16623,../Data/preprocessed\dog - dalmatian\07_jpg.rf.f19fde977acfeb23c3581c5eecb0ce20.jpg,dog - dalmatian
16624,../Data/preprocessed\dog - dalmatian\08_jpg.rf.4e978a335be0d366bc96361199faf684.jpg,dog - dalmatian
16625,../Data/preprocessed\dog - dalmatian\08_jpg.rf.5806994a31bac626309b2bdacf38d685.jpg,dog - dalmatian
16626,../Data/preprocessed\dog - dalmatian\08_jpg.rf.71015fdf4eb0cc71f31cd31f09c35e33.jpg,dog - dalmatian
16627,../Data/preprocessed\dog - dalmatian\09_jpg.rf.404bc48901f28ff92a0951e438aa44cb.jpg,dog - dalmatian
16628,../Data/preprocessed\dog - dalmatian\09_jpg.rf.418d6d09ca834f501e1c7b81c33889fb.jpg,dog - dalmatian
16629,../Data/preprocessed\dog - dalmatian\09_jpg.rf.4ece637a0ac0699cf47961de5c22d789.jpg,dog - dalmatian
16630,../Data/preprocessed\dog - dalmatian\09_jpg.rf.59aed7e5398099f62deaf7873d76eec0.jpg,dog - dalmatian
16631,../Data/preprocessed\dog - dalmatian\09_jpg.rf.5f15b63731a724333b5167ffb4e5dff5.jpg,dog - dalmatian
16632,../Data/preprocessed\dog - dalmatian\09_jpg.rf.73a938e9ea2030d6fd3d99cfd7537104.jpg,dog - dalmatian
16633,../Data/preprocessed\dog - dalmatian\09_jpg.rf.8d10e7b3031326b440d4c2dfc82e0e94.jpg,dog - dalmatian
16634,../Data/preprocessed\dog - dalmatian\09_jpg.rf.b36f2f29625c70d3edc2587a244916b9.jpg,dog - dalmatian
16635,../Data/preprocessed\dog - dalmatian\09_jpg.rf.dc60009c12d74e42c3870461ddfd1ad9.jpg,dog - dalmatian
16636,../Data/preprocessed\dog - dalmatian\10_jpg.rf.2709f792b019666eaa47d2eac22a3261.jpg,dog - dalmatian
16637,../Data/preprocessed\dog - dalmatian\10_jpg.rf.59815b7a10c208933f2a94bab29c045b.jpg,dog - dalmatian
16638,../Data/preprocessed\dog - dalmatian\10_jpg.rf.8d00a755d647e9e6c48af5d5cd1d7a7e.jpg,dog - dalmatian
16639,../Data/preprocessed\dog - dalmatian\10_jpg.rf.8e8e499dc87d56dd56d058df0b71c48c.jpg,dog - dalmatian
16640,../Data/preprocessed\dog - dalmatian\10_jpg.rf.bfc5485742ab0ac06b7d7bd83b5a802b.jpg,dog - dalmatian
16641,../Data/preprocessed\dog - dalmatian\10_jpg.rf.c018ef23be6c0319852da4ba8bfe18c6.jpg,dog - dalmatian
16642,../Data/preprocessed\dog - dalmatian\10_jpg.rf.d311e9810bcaef458b39cc089870f231.jpg,dog - dalmatian
16643,../Data/preprocessed\dog - dalmatian\10_jpg.rf.dc6a90038ca1d6daca0a639262b739da.jpg,dog - dalmatian
16644,../Data/preprocessed\dog - dalmatian\10_jpg.rf.f7b76573cf27a768836e7d44b74a943d.jpg,dog - dalmatian
16645,../Data/preprocessed\dog - dalmatian\11_jpg.rf.16c840166b733c923c8212af697ce1f8.jpg,dog - dalmatian
16646,../Data/preprocessed\dog - dalmatian\11_jpg.rf.985290ae47a1d82c60fc11bac39b4ced.jpg,dog - dalmatian
16647,../Data/preprocessed\dog - dalmatian\11_jpg.rf.d23743fb6311b58ceec18d10509c9dc7.jpg,dog - dalmatian
16648,../Data/preprocessed\dog - dalmatian\14_jpg.rf.291323abe48a2c66a7f692286728bbe1.jpg,dog - dalmatian
16649,../Data/preprocessed\dog - dalmatian\14_jpg.rf.eba7d5a8d99f942f79989809a824e827.jpg,dog - dalmatian
16650,../Data/preprocessed\dog - dalmatian\14_jpg.rf.efdd538e1cb59d3c5f85fa8aac5d1a51.jpg,dog - dalmatian
16651,../Data/preprocessed\dog - dalmatian\17_jpg.rf.3344d347c45bce3c5afb3357f7740cdb.jpg,dog - dalmatian
16652,../Data/preprocessed\dog - dalmatian\17_jpg.rf.7f51b9cf7acd16b69a4e019329221751.jpg,dog - dalmatian
16653,../Data/preprocessed\dog - dalmatian\17_jpg.rf.a9be0e3531b6f89c203f40ea7b365973.jpg,dog - dalmatian
16654,../Data/preprocessed\dog - dalmatian\19_jpg.rf.86b0af5618fc325d2d5bf44961a617b7.jpg,dog - dalmatian
16655,../Data/preprocessed\dog - dalmatian\19_jpg.rf.955686efd3f37871acb619c21ce0655f.jpg,dog - dalmatian
16656,../Data/preprocessed\dog - dalmatian\19_jpg.rf.df15a9b3539116480abed42a08481f0d.jpg,dog - dalmatian
16657,../Data/preprocessed\dog - dalmatian\20_jpg.rf.6b0722c5b582a7683ea5020f7f986634.jpg,dog - dalmatian
16658,../Data/preprocessed\dog - dalmatian\20_jpg.rf.bc9b563618d2b6d995d94ae58daebc9d.jpg,dog - dalmatian
16659,../Data/preprocessed\dog - dalmatian\20_jpg.rf.d119ed7a58dd6146d27338bd54e89445.jpg,dog - dalmatian
16660,../Data/preprocessed\dog - dalmatian\21_jpg.rf.02f6466c0907b4d4556b2496e35a2644.jpg,dog - dalmatian
16661,../Data/preprocessed\dog - dalmatian\21_jpg.rf.73fc8af3791f43c0a3d4bc40bf6141b3.jpg,dog - dalmatian
16662,../Data/preprocessed\dog - dalmatian\21_jpg.rf.fb84cf16f6f0790994f375943c9e0de3.jpg,dog - dalmatian
16663,../Data/preprocessed\dog - dalmatian\22_jpg.rf.05e5763f44d5dda77709df92d125e3f0.jpg,dog - dalmatian
16664,../Data/preprocessed\dog - dalmatian\22_jpg.rf.911742e251767ccf1b0fd1855cb4bf3a.jpg,dog - dalmatian
16665,../Data/preprocessed\dog - dalmatian\22_jpg.rf.a9901e37bb5922e106fbd7f8b0461924.jpg,dog - dalmatian
16666,../Data/preprocessed\dog - dalmatian\24_jpg.rf.2d28cb4c2f150e1050787cd608378cb0.jpg,dog - dalmatian
16667,../Data/preprocessed\dog - dalmatian\24_jpg.rf.ee52f20d2cf68e8b5b998ef604ed1765.jpg,dog - dalmatian
16668,../Data/preprocessed\dog - dalmatian\24_jpg.rf.f3ffcca004ff92ab85e32cffaefc14c7.jpg,dog - dalmatian
16669,../Data/preprocessed\dog - dalmatian\25_jpg.rf.49ff2206920473cd82e071da439ed978.jpg,dog - dalmatian
16670,../Data/preprocessed\dog - dalmatian\25_jpg.rf.681faaed066443938867023da8ca1671.jpg,dog - dalmatian
16671,../Data/preprocessed\dog - dalmatian\25_jpg.rf.68e48dab1c8f867c4981c8aff9e4b6fc.jpg,dog - dalmatian
16672,../Data/preprocessed\dog - dalmatian\27_jpg.rf.45e3cbfaca779c780ff5c8d179cc698a.jpg,dog - dalmatian
16673,../Data/preprocessed\dog - dalmatian\27_jpg.rf.8664ed1d68f532a02d622e2a8b1b036d.jpg,dog - dalmatian
16674,../Data/preprocessed\dog - dalmatian\27_jpg.rf.dcd6c9750110746072a3f4db0d992bb4.jpg,dog - dalmatian
16675,../Data/preprocessed\dog - dalmatian\29_jpg.rf.657b46548efbffccb6c8f7102069f642.jpg,dog - dalmatian
16676,../Data/preprocessed\dog - dalmatian\29_jpg.rf.7686682f308b2869289b315a078e9c9e.jpg,dog - dalmatian
16677,../Data/preprocessed\dog - dalmatian\29_jpg.rf.7793439ab89d9faac17d30fb826c9056.jpg,dog - dalmatian
16678,../Data/preprocessed\dog - dalmatian\30_jpg.rf.6761327c75ba939b59608660c345bce8.jpg,dog - dalmatian
16679,../Data/preprocessed\dog - dalmatian\30_jpg.rf.d0b1b0110d24dd89f62391636f935877.jpg,dog - dalmatian
16680,../Data/preprocessed\dog - dalmatian\30_jpg.rf.e618a06ec791812c9a544465c02425a6.jpg,dog - dalmatian
16681,../Data/preprocessed\dog - dalmatian\31_jpg.rf.c777c7c55aaae0038286518093a4751f.jpg,dog - dalmatian
16682,../Data/preprocessed\dog - dalmatian\31_jpg.rf.d1dc2497cfd7a3bf6c7bed5a9ad8bcf1.jpg,dog - dalmatian
16683,../Data/preprocessed\dog - dalmatian\31_jpg.rf.dc599ef22faebc43aad6dce82bd79083.jpg,dog - dalmatian
16684,../Data/preprocessed\dog - dalmatian\36_jpg.rf.65b46e5c624dfc5de439f31071bab93d.jpg,dog - dalmatian
16685,../Data/preprocessed\dog - dalmatian\36_jpg.rf.83f4170e5cb009494c231127e32dffe0.jpg,dog - dalmatian
16686,../Data/preprocessed\dog - dalmatian\36_jpg.rf.d787a35a5198837f6be67ede82803c59.jpg,dog - dalmatian
16687,../Data/preprocessed\dog - dalmatian\37_jpg.rf.426a74a25c4639109d718eadd5bbabfb.jpg,dog - dalmatian
16688,../Data/preprocessed\dog - dalmatian\37_jpg.rf.655d72b50febebecfb5b58b324c2362f.jpg,dog - dalmatian
16689,../Data/preprocessed\dog - dalmatian\37_jpg.rf.7bcd5ee2df1c07e7f87182f9839017c7.jpg,dog - dalmatian
16690,../Data/preprocessed\dog - dalmatian\42_jpg.rf.07341c60584745ee417b99fb60493903.jpg,dog - dalmatian
16691,../Data/preprocessed\dog - dalmatian\42_jpg.rf.4b6798d4a7fe3de994634413390c1500.jpg,dog - dalmatian
16692,../Data/preprocessed\dog - dalmatian\42_jpg.rf.e66a697ac6f415361f3608d9ea905b9b.jpg,dog - dalmatian
16693,../Data/preprocessed\dog - dalmatian\43_jpg.rf.22f3de768bf1f8bdf63879fb2ddbc6fa.jpg,dog - dalmatian
16694,../Data/preprocessed\dog - dalmatian\43_jpg.rf.79092f46a539e581520a677289dfc416.jpg,dog - dalmatian
16695,../Data/preprocessed\dog - dalmatian\43_jpg.rf.fe7997390912ac96efd22e5427893518.jpg,dog - dalmatian
16696,../Data/preprocessed\dog - dalmatian\45_jpg.rf.41521622587763b1ddb956cd0d6d6259.jpg,dog - dalmatian
